user_pseudo_id,event_date,event_name,answered_incorrectly,question_address,character_name,current_tier,current_question_index,cumulative_question_index,app_version
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mo - T: 1 - Q: 16,Mo,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mo - T: 2 - Q: 1,Mo,2,1,17.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Mo - T: 1 - Q: 16,Mo,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Mo - T: 1 - Q: 16,Mo,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Mini-game Failed,,Mo - T: 1 - Q: 16,Mo,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,2.0,Mo - T: 2 - Q: 1,Mo,2,1,17.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mo - T: 2 - Q: 1,Mo,2,1,17.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mo - T: 2 - Q: 2,Mo,2,2,18.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mo - T: 2 - Q: 2,Mo,2,2,18.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mo - T: 2 - Q: 3,Mo,2,3,19.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mo - T: 2 - Q: 4,Mo,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 13,Mi,1,13,13.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 14,Mi,1,14,14.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 15,Mi,1,15,15.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 16,Mi,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 2 - Q: 1,Mi,2,1,17.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 2 - Q: 1,Mi,2,1,17.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 2 - Q: 3,Mi,2,3,19.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 2 - Q: 4,Mi,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Billy - T: 1 - Q: 2,Billy,1,2,2.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Mo - T: 2 - Q: 3,Mo,2,3,19.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Mo - T: 2 - Q: 3,Mo,2,3,19.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Mo - T: 2 - Q: 4,Mo,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Mo - T: 2 - Q: 4,Mo,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Mo - T: 2 - Q: 4,Mo,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Mi - T: 1 - Q: 14,Mi,1,14,14.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Mi - T: 1 - Q: 16,Mi,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Mi - T: 1 - Q: 16,Mi,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Closed,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Mo - T: 2 - Q: 2,Mo,2,2,18.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Mo - T: 2 - Q: 3,Mo,2,3,19.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Mo - T: 2 - Q: 4,Mo,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Mo - T: 2 - Q: 4,Mo,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Mo - T: 2 - Q: 4,Mo,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Mi - T: 1 - Q: 13,Mi,1,13,13.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Mi - T: 1 - Q: 16,Mi,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Mi - T: 1 - Q: 16,Mi,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Menu Opened,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Mini-game Completed,,Mi - T: 1 - Q: 16,Mi,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Mini-game Completed,,Mi - T: 2 - Q: 4,Mi,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Mini-game Completed,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Mini-game Started,,Mi - T: 1 - Q: 16,Mi,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Mini-game Started,,Mi - T: 2 - Q: 4,Mi,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Mini-game Started,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,,Mo - T: 2 - Q: 2,Mo,2,2,18.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,,Mo - T: 2 - Q: 3,Mo,2,3,19.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,1.0,Mo - T: 2 - Q: 4,Mo,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,,Mi - T: 1 - Q: 13,Mi,1,13,13.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,1.0,Mi - T: 1 - Q: 14,Mi,1,14,14.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,1.0,Mi - T: 1 - Q: 15,Mi,1,15,15.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,,Mi - T: 1 - Q: 16,Mi,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,,Mi - T: 2 - Q: 1,Mi,2,1,17.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,2.0,Mi - T: 2 - Q: 2,Mi,2,2,18.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,1.0,Mi - T: 2 - Q: 3,Mi,2,3,19.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,1.0,Mi - T: 2 - Q: 4,Mi,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,2.0,Billy - T: 1 - Q: 1,Billy,1,1,1.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,1.0,Billy - T: 1 - Q: 2,Billy,1,2,2.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,1.0,Billy - T: 1 - Q: 3,Billy,1,3,3.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Completed,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mo - T: 2 - Q: 3,Mo,2,3,19.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mo - T: 2 - Q: 4,Mo,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 13,Mi,1,13,13.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 14,Mi,1,14,14.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 15,Mi,1,15,15.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 16,Mi,1,16,16.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 2 - Q: 1,Mi,2,1,17.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 2 - Q: 2,Mi,2,2,18.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 2 - Q: 3,Mi,2,3,19.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 2 - Q: 4,Mi,2,4,20.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Billy - T: 1 - Q: 1,Billy,1,1,1.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Billy - T: 1 - Q: 2,Billy,1,2,2.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Billy - T: 1 - Q: 3,Billy,1,3,3.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Question Started,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,Spent Virtual Currency,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
823633d925e6b92a4da9de5ee9787a51,2025-09-17 00:00:00+00:00,User Engagement,,Billy - T: 1 - Q: 4,Billy,1,4,4.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,T - T: 1 - Q: 1,T,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,,T - T: 1 - Q: 1,T,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 1 - Q: 1,T,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,T - T: 1 - Q: 2,T,1,2,2.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,,T - T: 1 - Q: 2,T,1,2,2.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 1 - Q: 2,T,1,2,2.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,T - T: 1 - Q: 3,T,1,3,3.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Opened,,T - T: 1 - Q: 3,T,1,3,3.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Closed,,T - T: 1 - Q: 3,T,1,3,3.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,,T - T: 1 - Q: 3,T,1,3,3.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 1 - Q: 3,T,1,3,3.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,T - T: 1 - Q: 4,T,1,4,4.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,,T - T: 1 - Q: 4,T,1,4,4.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Opened,,T - T: 1 - Q: 4,T,1,4,4.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Closed,,T - T: 1 - Q: 4,T,1,4,4.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 1 - Q: 4,T,1,4,4.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 1,Mi,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,,Mi - T: 1 - Q: 1,Mi,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 1,Mi,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 2,Mi,1,2,2.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,,Mi - T: 1 - Q: 2,Mi,1,2,2.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 2,Mi,1,2,2.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 3,Mi,1,3,3.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,,Mi - T: 1 - Q: 3,Mi,1,3,3.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 3,Mi,1,3,3.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 4,Mi,1,4,4.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,1.0,Mi - T: 1 - Q: 4,Mi,1,4,4.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 4,Mi,1,4,4.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,T - T: 1 - Q: 5,T,1,5,5.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Opened,,T - T: 1 - Q: 5,T,1,5,5.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Closed,,T - T: 1 - Q: 5,T,1,5,5.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,,T - T: 1 - Q: 5,T,1,5,5.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Opened,,T - T: 1 - Q: 5,T,1,5,5.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Spent Virtual Currency,,T - T: 1 - Q: 5,T,1,5,5.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Closed,,T - T: 1 - Q: 5,T,1,5,5.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 1 - Q: 5,T,1,5,5.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,T - T: 1 - Q: 6,T,1,6,6.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,,T - T: 1 - Q: 6,T,1,6,6.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 1 - Q: 6,T,1,6,6.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,T - T: 1 - Q: 7,T,1,7,7.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,,T - T: 1 - Q: 7,T,1,7,7.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 1 - Q: 7,T,1,7,7.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,T - T: 1 - Q: 8,T,1,8,8.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,1.0,T - T: 1 - Q: 8,T,1,8,8.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 1 - Q: 8,T,1,8,8.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,Mo - T: 1 - Q: 1,Mo,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Opened,,Mo - T: 1 - Q: 1,Mo,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Closed,,Mo - T: 1 - Q: 1,Mo,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Opened,,Mo - T: 1 - Q: 1,Mo,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Menu Closed,,Mo - T: 1 - Q: 1,Mo,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Completed,1.0,Mo - T: 1 - Q: 1,Mo,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mo - T: 1 - Q: 1,Mo,1,1,1.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,Question Started,,Mo - T: 1 - Q: 2,Mo,1,2,2.0,0.2.3
6b7bfe13725352467ae11e02235f3a6c,2025-09-17 00:00:00+00:00,User Engagement,,Mo - T: 1 - Q: 2,Mo,1,2,2.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 5,Mi,1,5,5.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Menu Opened,,Mi - T: 1 - Q: 5,Mi,1,5,5.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Menu Closed,,Mi - T: 1 - Q: 5,Mi,1,5,5.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Completed,,Mi - T: 1 - Q: 5,Mi,1,5,5.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 5,Mi,1,5,5.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 6,Mi,1,6,6.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,User Engagement,,Mi - T: 1 - Q: 6,Mi,1,6,6.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Completed,,Mi - T: 1 - Q: 6,Mi,1,6,6.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 6,Mi,1,6,6.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 7,Mi,1,7,7.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Completed,,Mi - T: 1 - Q: 7,Mi,1,7,7.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 7,Mi,1,7,7.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Started,,Mi - T: 1 - Q: 8,Mi,1,8,8.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Completed,,Mi - T: 1 - Q: 8,Mi,1,8,8.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mi - T: 1 - Q: 8,Mi,1,8,8.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Started,,T - T: 2 - Q: 5,T,2,5,17.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Menu Opened,,T - T: 2 - Q: 5,T,2,5,17.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Menu Closed,,T - T: 2 - Q: 5,T,2,5,17.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Completed,,T - T: 2 - Q: 5,T,2,5,17.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 2 - Q: 5,T,2,5,17.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Started,,T - T: 2 - Q: 6,T,2,6,18.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,User Engagement,,T - T: 2 - Q: 6,T,2,6,18.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Completed,,T - T: 2 - Q: 6,T,2,6,18.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 2 - Q: 6,T,2,6,18.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Started,,T - T: 2 - Q: 7,T,2,7,19.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Menu Opened,,T - T: 2 - Q: 7,T,2,7,19.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Menu Closed,,T - T: 2 - Q: 7,T,2,7,19.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Completed,,T - T: 2 - Q: 7,T,2,7,19.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 2 - Q: 7,T,2,7,19.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Started,,T - T: 2 - Q: 8,T,2,8,20.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Menu Opened,,T - T: 2 - Q: 8,T,2,8,20.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Menu Closed,,T - T: 2 - Q: 8,T,2,8,20.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Completed,,T - T: 2 - Q: 8,T,2,8,20.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,T - T: 2 - Q: 8,T,2,8,20.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Started,,Mo - T: 1 - Q: 5,Mo,1,5,5.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Menu Opened,,Mo - T: 1 - Q: 5,Mo,1,5,5.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Menu Closed,,Mo - T: 1 - Q: 5,Mo,1,5,5.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Question Completed,,Mo - T: 1 - Q: 5,Mo,1,5,5.0,0.2.3
4cc78993f8236585546a9f6aeffa0d13,2025-09-17 00:00:00+00:00,Earned Virtual Currency,,Mo - T: 1 - Q: 5,Mo,1,5,5.0,0.2.3
